Gmt time,Ask,Bid,AskVolume,BidVolume
24.06.2024 00:03:19.320,1.5159900000000002,1.51562,110,140
24.06.2024 00:03:19.974,1.5159799999999999,1.5155900000000002,110,160
24.06.2024 00:03:23.683,1.5160300000000002,1.51559,160,80
24.06.2024 00:03:23.985,1.51598,1.5155800000000001,140,80
24.06.2024 00:03:25.294,1.5160200000000001,1.51559,400,80
24.06.2024 00:03:25.696,1.51607,1.5156800000000001,160,80
24.06.2024 00:03:29.459,1.5160600000000002,1.51564,80,100
24.06.2024 00:03:30.212,1.5160099999999999,1.51564,100,150
24.06.2024 00:03:31.568,1.51604,1.5156,140,160
24.06.2024 00:03:35.082,1.5159400000000003,1.51564,100,120
24.06.2024 00:03:42.107,1.5159200000000002,1.5156100000000001,120,100
24.06.2024 00:03:43.563,1.51597,1.51557,100,80
24.06.2024 00:03:43.965,1.5159399999999998,1.5156200000000002,130,170
24.06.2024 00:03:50.538,1.51601,1.5155900000000002,90,170
24.06.2024 00:03:53.847,1.5160200000000001,1.5155800000000001,140,100
24.06.2024 00:03:55.051,1.51602,1.5155900000000002,80,170
24.06.2024 00:04:00.198,1.51597,1.51564,80,100
24.06.2024 00:04:00.299,1.5160500000000001,1.5156500000000002,120,90
24.06.2024 00:04:01.608,1.51595,1.51557,90,80
24.06.2024 00:04:01.658,1.51607,1.5157100000000001,110,170
24.06.2024 00:04:04.016,1.5160700000000003,1.5156100000000001,160,90
24.06.2024 00:04:09.132,1.51593,1.5155800000000001,80,70
24.06.2024 00:04:12.192,1.51597,1.51564,90,120
24.06.2024 00:04:16.560,1.5159500000000001,1.5156100000000001,140,70
24.06.2024 00:04:16.962,1.51593,1.51564,130,80
24.06.2024 00:04:21.176,1.51597,1.5155800000000001,120,100
24.06.2024 00:04:24.237,1.5159900000000002,1.51559,160,90
24.06.2024 00:04:24.890,1.51597,1.51558,100,150
24.06.2024 00:04:28.053,1.5159500000000001,1.5155299999999998,160,80
24.06.2024 00:04:28.254,1.51585,1.51554,130,130
24.06.2024 00:04:29.409,1.5159500000000001,1.51558,150,100
24.06.2024 00:04:30.664,1.51593,1.5155300000000003,120,150
24.06.2024 00:04:34.379,1.51588,1.51553,130,80
24.06.2024 00:04:40.851,1.5158500000000001,1.51552,100,110
24.06.2024 00:04:52.386,1.51586,1.51554,100,90
24.06.2024 00:04:56.100,1.51583,1.5155500000000002,130,170
24.06.2024 00:04:58.108,1.5158700000000003,1.51548,150,130
24.06.2024 00:04:58.660,1.51583,1.51542,110,150
24.06.2024 00:05:01.673,1.51583,1.5155200000000002,90,150
24.06.2024 00:05:01.924,1.5158500000000001,1.5154200000000002,110,150
24.06.2024 00:05:04.434,1.5158500000000001,1.51542,150,80
24.06.2024 00:05:04.887,1.51579,1.51552,160,110
24.06.2024 00:05:05.088,1.51583,1.51555,930,80
24.06.2024 00:05:05.841,1.51592,1.51546,510,80
24.06.2024 00:05:06.194,1.5158200000000002,1.5155100000000001,160,110
24.06.2024 00:05:06.546,1.51583,1.51546,110,160
24.06.2024 00:05:09.106,1.5158900000000002,1.51546,100,100
24.06.2024 00:05:09.860,1.5158200000000002,1.5155200000000002,450,110
24.06.2024 00:05:10.412,1.51586,1.5155100000000001,470,170
24.06.2024 00:05:11.166,1.5158600000000002,1.51547,500,130
24.06.2024 00:05:12.071,1.5158800000000001,1.51552,420,100
24.06.2024 00:05:12.874,1.5159000000000002,1.51553,430,160
24.06.2024 00:05:14.128,1.5158900000000002,1.5155,500,150
24.06.2024 00:05:14.882,1.51586,1.5154800000000002,110,110
24.06.2024 00:05:15.586,1.51594,1.51554,80,110
24.06.2024 00:05:16.942,1.51584,1.51553,160,140
24.06.2024 00:05:17.544,1.5158500000000001,1.51548,90,70
24.06.2024 00:05:39.461,1.5158200000000002,1.51544,490,170
24.06.2024 00:05:39.763,1.5158800000000001,1.51546,470,120
24.06.2024 00:05:41.770,1.5158,1.51549,480,160
24.06.2024 00:05:42.623,1.5159,1.5155,520,150
24.06.2024 00:05:42.925,1.5158200000000002,1.5155,130,90
24.06.2024 00:05:43.179,1.5158800000000001,1.5154999999999998,80,80
24.06.2024 00:05:43.731,1.51583,1.5155100000000001,150,110
24.06.2024 00:05:43.832,1.5157800000000001,1.5155100000000001,410,110
24.06.2024 00:05:44.835,1.5158,1.5155,520,100
24.06.2024 00:05:45.838,1.51578,1.51542,470,90
24.06.2024 00:05:46.842,1.51586,1.51545,540,80
24.06.2024 00:05:47.845,1.5158600000000002,1.51546,470,90
24.06.2024 00:05:50.053,1.5158200000000002,1.51542,460,150
24.06.2024 00:05:54.669,1.51582,1.5155,570,140
24.06.2024 00:05:55.071,1.5157800000000001,1.51549,150,90
24.06.2024 00:05:57.932,1.51587,1.51543,150,80
24.06.2024 00:05:58.386,1.51592,1.5155,120,110
24.06.2024 00:06:05.244,1.5159000000000002,1.5155500000000002,160,150
24.06.2024 00:06:15.425,1.5158700000000003,1.51556,150,120
