Gmt time,Ask,Bid,AskVolume,BidVolume
24.06.2024 01:03:50.248,36.7963,36.7841,1400,500
24.06.2024 01:04:07.004,36.7971,36.7857,1000,800
24.06.2024 01:04:09.760,36.795100000000005,36.7832,800,1000
24.06.2024 01:04:09.961,36.7947,36.781600000000005,700,700
24.06.2024 01:04:15.525,36.793800000000005,36.7817,1600,400
24.06.2024 01:04:37.935,36.7941,36.7811,1500,900
24.06.2024 01:04:38.037,36.7933,36.7814,1100,1400
24.06.2024 01:04:40.096,36.7919,36.7819,1100,1100
24.06.2024 01:04:51.072,36.7933,36.7811,800,600
24.06.2024 01:04:51.123,36.794000000000004,36.7825,1400,600
24.06.2024 01:05:07.765,36.7954,36.7843,1200,600
24.06.2024 01:06:08.290,36.7962,36.784600000000005,1200,1000
24.06.2024 01:06:08.391,36.7961,36.7853,1300,1100
24.06.2024 01:06:41.262,36.795100000000005,36.7859,700,500
24.06.2024 01:06:59.604,36.7946,36.7843,1000,900
24.06.2024 01:07:38.658,36.79560000000001,36.7851,800,500
24.06.2024 01:07:59.023,36.796600000000005,36.78660000000001,700,1400
24.06.2024 01:08:07.039,36.795300000000005,36.7857,500,600
24.06.2024 01:09:31.130,36.795,36.784,1000,900
24.06.2024 01:09:32.183,36.795500000000004,36.7855,400,1000
24.06.2024 01:09:37.496,36.7967,36.78660000000001,1100,1000
24.06.2024 01:09:37.597,36.7971,36.787,1000,1000
24.06.2024 01:09:42.911,36.7973,36.786300000000004,800,600
24.06.2024 01:10:00.135,36.79860000000001,36.788399999999996,1100,900
24.06.2024 01:10:01.794,36.8009,36.7907,1100,1200
24.06.2024 01:10:35.040,36.8011,36.7902,1100,1700
24.06.2024 01:10:41.904,36.801399999999994,36.7919,800,900
24.06.2024 01:11:39.284,36.8003,36.7904,800,1300
24.06.2024 01:11:51.161,36.8015,36.7909,900,1400
24.06.2024 01:12:21.784,36.801199999999994,36.7917,1400,800
24.06.2024 01:12:37.251,36.8029,36.793000000000006,1500,500
24.06.2024 01:12:37.402,36.8037,36.793800000000005,1200,1400
24.06.2024 01:12:41.466,36.8023,36.792500000000004,700,900
24.06.2024 01:12:43.470,36.8035,36.7932,900,500
24.06.2024 01:12:44.822,36.8025,36.792500000000004,1600,1400
24.06.2024 01:12:47.129,36.8066,36.7973,3299.9999,600
24.06.2024 01:12:47.179,36.8076,36.797399999999996,1100,1200
24.06.2024 01:12:47.230,36.8096,36.799,1300,400
24.06.2024 01:12:53.649,36.810199999999995,36.8001,1500,1100
24.06.2024 01:13:03.573,36.8096,36.7997,1300,1400
24.06.2024 01:13:05.929,36.810399999999994,36.8001,900,1200
24.06.2024 01:13:10.543,36.8098,36.7995,1400,800
24.06.2024 01:13:12.499,36.8083,36.798700000000004,1000,1600
24.06.2024 01:13:12.700,36.8071,36.797,1400,1700
24.06.2024 01:13:14.155,36.8081,36.798100000000005,1600,800
24.06.2024 01:13:21.929,36.8093,36.800000000000004,1300,1500
24.06.2024 01:13:22.231,36.8083,36.7982,900,600
24.06.2024 01:13:23.636,36.8059,36.795700000000004,1400,700
24.06.2024 01:13:23.737,36.8031,36.7937,1200,900
24.06.2024 01:13:24.240,36.8013,36.791399999999996,500,900
24.06.2024 01:13:24.341,36.8027,36.79260000000001,900,500
24.06.2024 01:13:24.442,36.8013,36.7917,1300,700
24.06.2024 01:13:25.597,36.7999,36.7892,800,500
24.06.2024 01:13:53.165,36.8009,36.7905,1000,1000
24.06.2024 01:14:06.681,36.8037,36.7918,1500,1100
24.06.2024 01:14:38.845,36.801399999999994,36.7913,1300,1300
24.06.2024 01:14:39.447,36.8005,36.789500000000004,800,800
24.06.2024 01:14:40.600,36.7997,36.788,1200,400
24.06.2024 01:14:41.001,36.8005,36.789300000000004,800,1000
24.06.2024 01:14:41.353,36.7991,36.7886,1700,1300
24.06.2024 01:14:42.807,36.79860000000001,36.7883,600,400
24.06.2024 01:14:48.323,36.7997,36.7894,1000,900
24.06.2024 01:14:48.675,36.8008,36.790600000000005,900,1000
24.06.2024 01:15:30.228,36.8057,36.79560000000001,1200,1300
24.06.2024 01:15:30.329,36.807399999999994,36.7978,600,1000
